name,stationID,date,weekday,hours,longitude,latitude,real_flow,pop_density,land_use_mix,num_accommodation,num_sports_leisure,num_public_facilities,num_companies,num_healthcare,num_business_residential,num_gov_org,num_auto_sales,num_life_services,num_cultural_education,num_shopping,num_finance,num_scenic_spots,num_catering,num_parking,num_bus_stops,road_density_km,intersection_density_km,connectivity,distance_to_nearest_CBD
靖江路,104,20250328,4,8,117.238086,39.141949,5790.0,21704,0.0,13.0,35.0,5.0,58.0,57.0,36.0,74.0,3.0,249.0,25.0,276.0,19.0,3.0,214.0,120.0,13.0,22.24899386249332,54.2993358825204,4.220183486238532,2.4309307628737336
十一经路,131,20250328,4,17,117.2175163,39.1204458,1864.0,29710,0.2281567344537279,57.0,96.0,34.0,158.0,92.0,98.0,144.0,6.0,402.0,86.0,691.0,62.0,15.0,466.0,280.0,15.0,46.527542704559046,168.3777571403283,5.218934911242603,0.5741484602706105
下瓦房,163,20240325,0,7,117.2166136,39.1043711,6138.0,59393,0.1753352026295809,26.0,80.0,29.0,125.0,105.0,104.0,226.0,0.0,437.0,132.0,438.0,50.0,39.0,398.0,270.0,13.0,26.93282345667348,58.28460824088305,4.316239316239316,1.271895690220233
天士力,194,20250329,5,15,117.2086886,39.2048882,1003.0,4939,0.1193248114581554,18.0,29.0,7.0,42.0,26.0,17.0,67.0,19.0,144.0,26.0,127.0,13.0,2.0,141.0,51.0,3.0,24.0427034184849,43.83799594186309,5.602272727272728,8.117118209847805
梅江公园,69,20240330,5,17,117.211103,39.0514362,413.0,372,0.2776645393570034,2.0,14.0,2.0,12.0,25.0,16.0,9.0,0.0,101.0,13.0,57.0,8.0,1.0,66.0,57.0,11.0,20.58786976100005,119.55817075048655,7.45,4.320782352577013
左江道,65,20230327,0,23,117.2110755,39.0588817,7.0,492,0.1806764804375916,6.0,43.0,3.0,21.0,46.0,25.0,36.0,0.0,268.0,67.0,173.0,38.0,0.0,240.0,136.0,14.0,17.157454057641555,46.82695021063076,5.0638297872340425,3.493837378175801
津湾广场,208,20250328,4,17,117.2011885,39.1303448,5982.0,42049,0.3402732530475864,143.0,96.0,64.0,177.0,51.0,84.0,117.0,20.0,387.0,76.0,615.0,101.0,77.0,514.0,218.0,18.0,70.55837989743776,178.83909708100887,5.459610027855153,0.4026599873336353
大毕庄,46,20230329,2,19,117.272902,39.2020503,264.0,6691,0.3164943630349234,24.0,10.0,4.0,205.0,25.0,9.0,19.0,1.0,128.0,17.0,619.0,13.0,0.0,123.0,25.0,5.0,10.4080146670088,19.92636179175328,5.975,8.776052133808975
双林,86,20250328,4,8,117.2857993,39.0562911,2496.0,5776,0.1094543416566423,22.0,22.0,9.0,8.0,13.0,22.0,23.0,4.0,98.0,56.0,38.0,15.0,2.0,68.0,41.0,13.0,17.16789618879964,33.874815045988825,4.705882352941177,7.322799796965061
东丽开发区,16,20230330,3,19,117.3509429,39.0781946,136.0,15115,0.0363930236784181,27.0,26.0,20.0,101.0,28.0,30.0,40.0,7.0,132.0,36.0,168.0,18.0,2.0,126.0,83.0,19.0,12.187614259557565,47.32510925542362,4.589473684210526,9.753108932612204
泰昌路,97,20240327,2,13,117.2501854,39.1213217,423.0,37847,0.1957980608290832,53.0,120.0,43.0,162.0,47.0,39.0,65.0,13.0,524.0,89.0,1080.0,18.0,18.0,604.0,105.0,7.0,36.53350043110982,77.71281098784338,5.301282051282051,0.5267145206105116
营口道,165,20230327,0,6,117.1915049,39.1174657,1505.0,33881,0.1097443186418899,125.0,282.0,90.0,217.0,136.0,199.0,251.0,9.0,989.0,263.0,684.0,115.0,43.0,1123.0,306.0,29.0,20.5261878937261,83.19256048057504,4.221556886227545,1.3504067293743862
跃进北路,101,20230330,3,9,117.3128878,39.1129289,7.0,2648,0.4947413951584483,0.0,5.0,1.0,10.0,2.0,15.0,5.0,0.0,30.0,2.0,52.0,0.0,1.0,15.0,34.0,4.0,14.339801600347258,23.91163415010856,4.4375,5.165984241399295
外院附中,40,20240331,6,16,117.1856492,39.1702832,137.0,32662,0.3941611327041435,7.0,24.0,6.0,21.0,17.0,26.0,40.0,0.0,100.0,10.0,139.0,2.0,0.0,97.0,36.0,7.0,26.987441894639304,31.38401982202856,4.777777777777778,3.916498799216458
二号桥,129,20230331,4,12,117.2869559,39.0941441,98.0,4659,0.0657972302178245,6.0,45.0,11.0,58.0,28.0,33.0,67.0,0.0,144.0,36.0,255.0,12.0,0.0,175.0,24.0,9.0,12.961728336265224,27.89690650845673,4.642857142857143,4.355838679818195
万东路,98,20240327,2,23,117.2617214,39.117767,3.0,40644,0.1277737615029092,9.0,20.0,8.0,54.0,19.0,32.0,40.0,0.0,96.0,30.0,446.0,12.0,5.0,50.0,66.0,5.0,31.79825503794114,59.77908537526807,4.641666666666667,0.9440559219484844
营口道,165,20240326,1,23,117.1915049,39.1174657,336.0,33881,0.1544530896828838,136.0,324.0,106.0,186.0,130.0,197.0,233.0,10.0,936.0,233.0,1809.0,102.0,45.0,1512.0,317.0,27.0,30.488612906500208,115.57289839217611,5.254310344827586,1.3504067293743862
左江道,65,20240329,4,15,117.2110755,39.0588817,247.0,492,0.1578704092816447,7.0,40.0,3.0,29.0,50.0,24.0,34.0,0.0,240.0,56.0,149.0,34.0,0.0,212.0,120.0,14.0,17.426800596800827,46.32879116583681,5.247311827956989,3.493837378175801
东南角,92,20230330,3,8,117.1841761,39.1358427,3943.0,34704,0.2669954101206658,248.0,149.0,42.0,177.0,89.0,86.0,126.0,3.0,646.0,219.0,523.0,91.0,129.0,550.0,318.0,23.0,29.98852245239708,89.17046901810491,4.653631284916201,0.3506489068492953
国山路,27,20250330,6,14,117.3033796,39.1532758,715.0,5838,0.6038868366533936,0.0,3.0,2.0,8.0,4.0,7.0,11.0,10.0,16.0,1.0,25.0,3.0,0.0,11.0,16.0,4.0,14.877036553368876,14.944771343812448,3.6,5.276630342814699
外院附中,40,20250330,6,14,117.1856492,39.1702832,155.0,32662,0.3702818869882844,7.0,23.0,6.0,17.0,17.0,27.0,40.0,0.0,98.0,10.0,133.0,2.0,1.0,85.0,29.0,6.0,28.2924764720429,32.87849695641087,4.863636363636363,3.916498799216458
梅林路,61,20240329,4,20,117.2487299,39.0439674,224.0,3397,0.0486072656495306,2.0,16.0,4.0,23.0,40.0,17.0,19.0,0.0,152.0,45.0,143.0,7.0,0.0,98.0,31.0,11.0,17.769749270033326,32.87849695638895,4.545454545454546,5.995500752550691
玛钢厂,115,20240328,3,6,117.246116,39.0615389,99.0,16548,0.1342105703432194,10.0,18.0,9.0,29.0,22.0,19.0,59.0,0.0,129.0,23.0,177.0,16.0,4.0,134.0,40.0,10.0,23.751421353668352,55.29565397211471,6.756756756756757,4.278944641583653
王顶堤,82,20250328,4,19,117.1319321,39.0907112,1318.0,1942,0.018225516470897,11.0,22.0,14.0,103.0,50.0,49.0,73.0,0.0,194.0,43.0,253.0,17.0,4.0,213.0,89.0,11.0,33.70032834242553,83.19256048056978,5.251497005988024,6.474685580465853
体育中心,57,20230330,3,13,117.1659902,39.0716338,164.0,2355,0.2443833771122674,151.0,154.0,24.0,124.0,74.0,55.0,55.0,2.0,441.0,110.0,390.0,17.0,2.0,401.0,101.0,7.0,22.92664798042905,58.284608240887735,5.162393162393163,4.565691308320372
华苑,206,20240331,6,15,117.1222953,39.0859957,3871.0,1430,0.2423199855096256,17.0,54.0,7.0,319.0,37.0,43.0,60.0,9.0,199.0,57.0,155.0,27.0,0.0,192.0,118.0,13.0,37.51260326495173,74.22569767428519,5.805369127516778,7.416947928360577
塘沽,139,20230325,5,13,117.6549886,39.0287715,131.0,5998,0.0783090985410359,91.0,23.0,15.0,80.0,94.0,64.0,84.0,6.0,401.0,62.0,526.0,49.0,6.0,624.0,125.0,14.0,31.62913459538116,109.59498985465068,5.827272727272727,1.5714504503912043
幸福公园,76,20240330,5,15,117.2380957,39.1530978,422.0,26928,0.0311636388457598,22.0,32.0,11.0,49.0,97.0,60.0,82.0,0.0,280.0,44.0,495.0,15.0,3.0,388.0,121.0,11.0,18.192663593032293,42.3435188074588,5.505882352941176,3.5054608866601167
大学城,205,20230327,0,12,117.105685,39.0712816,33.0,276,0.4042731015607542,1.0,10.0,0.0,12.0,0.0,8.0,1.0,0.0,14.0,26.0,5.0,1.0,0.0,5.0,17.0,5.0,19.69337351401808,30.885860777216354,5.645161290322581,9.511215661933662
西南楼,84,20240325,0,19,117.2098253,39.0945903,717.0,35618,0.1824031521938063,29.0,93.0,127.0,141.0,112.0,86.0,185.0,21.0,530.0,105.0,901.0,72.0,7.0,556.0,263.0,15.0,23.94679372131768,51.80854065854288,4.423076923076923,0.5593706456325833
成林道,89,20240325,0,13,117.2393964,39.1292223,708.0,28910,0.1061991129019251,20.0,45.0,10.0,48.0,41.0,39.0,103.0,5.0,183.0,39.0,225.0,12.0,4.0,148.0,114.0,7.0,28.518891068784573,55.29565397209659,4.342342342342342,1.4379980271081216
水上公园东路,51,20240331,6,23,117.166517,39.0784225,36.0,2215,0.2722373374507419,188.0,136.0,27.0,88.0,61.0,46.0,35.0,0.0,357.0,58.0,329.0,44.0,112.0,363.0,146.0,7.0,34.61621174864967,122.5471250192752,6.845528455284553,4.233039414698636
东南角,92,20230331,4,20,117.1841761,39.1358427,1142.0,34704,0.2669954101206658,248.0,149.0,42.0,177.0,89.0,86.0,126.0,3.0,646.0,219.0,523.0,91.0,129.0,550.0,318.0,23.0,29.98852245239708,89.17046901810491,4.653631284916201,0.3506489068492953
大学城,205,20230326,6,12,117.105685,39.0712816,205.0,276,0.4042731015607542,1.0,10.0,0.0,12.0,0.0,8.0,1.0,0.0,14.0,26.0,5.0,1.0,0.0,5.0,17.0,5.0,19.69337351401808,30.885860777216354,5.645161290322581,9.511215661933662
复兴路,83,20240326,1,16,117.1516773,39.1546095,351.0,18794,0.402267323889232,12.0,8.0,33.0,66.0,20.0,33.0,85.0,0.0,114.0,15.0,317.0,4.0,2.0,119.0,102.0,17.0,51.86255882682016,60.775403464842704,4.811475409836065,3.261506577852612
玛钢厂,115,20240326,1,21,117.246116,39.0615389,91.0,16548,0.1342105703432194,10.0,18.0,9.0,29.0,22.0,19.0,59.0,0.0,129.0,23.0,177.0,16.0,4.0,134.0,40.0,10.0,23.751421353668352,55.29565397211471,6.756756756756757,4.278944641583653
凌宾路,49,20240326,1,10,117.1656065,39.0669552,394.0,2510,0.1673893999394538,54.0,84.0,10.0,145.0,44.0,57.0,54.0,0.0,136.0,43.0,215.0,4.0,0.0,310.0,97.0,4.0,24.67246746797392,40.849041673092806,5.085365853658536,4.852124729098321
渌水道,160,20250328,4,23,117.263413,39.0444091,52.0,3937,0.2151415042963678,6.0,26.0,5.0,21.0,36.0,15.0,29.0,1.0,104.0,20.0,102.0,2.0,22.0,95.0,51.0,12.0,19.126759737848865,37.8600874043342,4.868421052631579,6.6964074419098205
西南角,172,20250324,0,16,117.1657359,39.1363314,2374.0,67095,0.0066381121994084,173.0,131.0,47.0,99.0,150.0,96.0,140.0,14.0,696.0,172.0,916.0,77.0,9.0,688.0,262.0,10.0,41.3533516896602,153.9311448413113,5.679611650485437,1.2497498466226618
微山路,114,20240329,4,12,117.253839,39.0619556,97.0,12736,0.1022193121415033,12.0,25.0,15.0,28.0,66.0,27.0,71.0,0.0,261.0,36.0,332.0,28.0,8.0,332.0,51.0,15.0,20.63787432830255,35.36929218036597,5.211267605633803,4.717693581064632
东沽路,59,20240327,2,9,117.4019914,39.0110927,579.0,1399,0.5004125693483601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,12.074050233015637,12.453976119846626,4.8,17.889520649974042
解放南路,68,20240331,6,23,117.227572,39.0398411,27.0,224,0.2391493477994745,32.0,48.0,7.0,17.0,43.0,18.0,34.0,0.0,243.0,49.0,238.0,9.0,2.0,220.0,64.0,11.0,34.360425131649855,149.4477134381444,7.03,5.743561782634151
宜宾道,35,20240328,3,19,117.1430273,39.1257203,537.0,43210,0.0731376172463749,18.0,58.0,24.0,143.0,83.0,57.0,119.0,30.0,302.0,43.0,575.0,28.0,2.0,286.0,150.0,11.0,24.20470419973181,45.33247307624215,5.450549450549451,3.376615568555247
金钟街,45,20240327,2,11,117.2609543,39.199109,151.0,8918,0.2818107859595066,9.0,10.0,4.0,146.0,18.0,13.0,16.0,0.0,120.0,12.0,739.0,13.0,0.0,95.0,21.0,5.0,16.332631004083577,24.40979319489449,5.918367346938775,8.326560360573689
泰昌路,97,20250329,5,13,117.2501854,39.1213217,1287.0,37847,0.1434933112856323,49.0,121.0,27.0,127.0,56.0,38.0,65.0,6.0,476.0,85.0,979.0,19.0,18.0,530.0,90.0,7.0,46.72019297805533,121.55080692970375,5.627049180327869,0.5267145206105116
崂山道,106,20240327,2,9,117.2774193,39.1376061,110.0,9792,0.0570800590337998,25.0,43.0,8.0,81.0,54.0,24.0,70.0,0.0,305.0,48.0,546.0,18.0,4.0,362.0,46.0,11.0,12.672487467217724,28.395065553244223,4.964912280701754,2.439890042259682
丽江道,119,20250325,1,16,117.1863921,39.0618087,80.0,476,0.0261809786034636,25.0,28.0,1.0,26.0,45.0,33.0,41.0,3.0,154.0,21.0,119.0,6.0,1.0,146.0,82.0,9.0,33.34904947631653,45.83063212102444,4.510869565217392,3.916202131747118
二纬路,8,20230326,6,18,117.1683654,39.1301865,773.0,68430,0.0282262440505119,215.0,176.0,44.0,139.0,130.0,107.0,133.0,12.0,562.0,190.0,634.0,77.0,10.0,734.0,265.0,13.0,29.653279334772403,101.62444513795964,5.642156862745098,1.166983257297716
十一经路,131,20240331,6,6,117.2175163,39.1204458,127.0,29710,0.2921849276509044,61.0,108.0,36.0,209.0,90.0,100.0,150.0,5.0,459.0,86.0,741.0,64.0,16.0,547.0,301.0,15.0,29.81417070829804,97.1410137348048,4.830769230769231,0.5741484602706105
华北集团,200,20230330,3,14,117.2214264,39.2264674,31.0,2730,0.2149068474864646,42.0,15.0,0.0,148.0,11.0,16.0,13.0,27.0,173.0,15.0,145.0,2.0,0.0,174.0,24.0,7.0,9.848070494681544,13.948453254226624,5.928571428571429,10.741085398459909
六纬路,96,20250330,6,23,117.2216526,39.1146943,8.0,36754,0.3744655937873664,35.0,83.0,18.0,121.0,43.0,95.0,183.0,2.0,238.0,81.0,308.0,56.0,20.0,318.0,211.0,16.0,36.96311903660326,106.10787654103297,5.056338028169014,0.600395614114763
成林道,89,20230331,4,6,117.2393964,39.1292223,292.0,28910,0.0881642553691513,16.0,35.0,12.0,59.0,44.0,42.0,107.0,3.0,181.0,46.0,230.0,16.0,3.0,162.0,104.0,6.0,20.464657596492312,44.336154986636,4.022471910112359,1.4379980271081216
西南楼,84,20230330,3,13,117.2098253,39.0945903,315.0,35618,0.1532128900694728,26.0,88.0,88.0,185.0,104.0,89.0,192.0,26.0,569.0,114.0,697.0,86.0,6.0,586.0,249.0,14.0,19.55185726229928,45.8306321210187,4.239130434782608,0.5593706456325833
幸福公园,76,20240329,4,16,117.2380957,39.1530978,636.0,26928,0.0311636388457598,22.0,32.0,11.0,49.0,97.0,60.0,82.0,0.0,280.0,44.0,495.0,15.0,3.0,388.0,121.0,11.0,18.192663593032293,42.3435188074588,5.505882352941176,3.5054608866601167
登州南路,100,20240325,0,20,117.2988159,39.1154575,179.0,4865,0.1753920123844251,21.0,11.0,4.0,30.0,12.0,11.0,12.0,0.0,66.0,16.0,85.0,1.0,0.0,38.0,18.0,8.0,14.338512020168984,23.41347510530868,5.191489361702128,3.92017939767869
鞍山西道,34,20230325,5,14,117.1430702,39.1155364,589.0,56067,0.0491867746721994,72.0,79.0,9.0,295.0,102.0,70.0,95.0,3.0,418.0,107.0,486.0,42.0,0.0,410.0,180.0,14.0,16.009835186693817,31.384019822014444,4.761904761904762,3.8831543678009193
天士力,194,20240328,3,22,117.2086886,39.2048882,122.0,4939,0.1099270909809485,19.0,25.0,7.0,47.0,23.0,19.0,67.0,22.0,147.0,27.0,136.0,12.0,0.0,141.0,59.0,3.0,20.54361988028983,39.8527235835119,5.3875,8.117118209847805
龙涵道,111,20240326,1,20,117.2808862,39.0946105,121.0,6565,0.1175730491102389,27.0,50.0,19.0,77.0,25.0,33.0,58.0,0.0,123.0,31.0,120.0,8.0,3.0,76.0,41.0,6.0,14.170971189594532,20.92267988133917,4.880952380952381,4.000040495035274
翠阜新村,23,20240331,6,10,117.2508227,39.1431334,413.0,17313,0.0869694069243626,15.0,26.0,5.0,28.0,25.0,27.0,44.0,14.0,125.0,23.0,206.0,8.0,2.0,87.0,94.0,10.0,19.826849368871528,45.83063212102988,5.369565217391305,2.114470534097108
鞍山西道,34,20240329,4,14,117.1430702,39.1155364,582.0,56067,0.0267642269966716,97.0,98.0,9.0,339.0,103.0,70.0,88.0,9.0,399.0,98.0,584.0,40.0,0.0,372.0,185.0,12.0,18.35726573987397,32.380337911602204,4.8,3.8831543678009193
天津站,79,20250328,4,19,117.2045428,39.1367775,3427.0,22764,0.2870933192487548,281.0,53.0,15.0,102.0,70.0,61.0,79.0,0.0,300.0,48.0,281.0,63.0,21.0,302.0,225.0,18.0,84.32175522601544,214.7065483061966,5.640371229698376,1.1445102179050113
南珠桥,117,20240327,2,16,117.2242428,39.0624458,255.0,6209,0.0865494875693871,14.0,20.0,4.0,147.0,39.0,20.0,48.0,32.0,153.0,36.0,1024.0,27.0,0.0,231.0,121.0,10.0,18.40924485458248,35.36929218036619,4.338028169014085,3.238408739456155
大王庄,132,20240325,0,17,117.211904,39.1261601,1538.0,25713,0.4404009386278056,66.0,74.0,29.0,174.0,81.0,93.0,154.0,5.0,435.0,79.0,469.0,61.0,45.0,406.0,264.0,9.0,50.73536175180383,91.66126424205872,5.0,0.1999856783789545
沙柳南路,99,20240325,0,18,117.2827742,39.1163725,829.0,18642,0.0993617962199022,6.0,6.0,2.0,15.0,21.0,20.0,32.0,0.0,68.0,8.0,67.0,2.0,0.0,64.0,32.0,7.0,17.071548184801905,20.922679881338063,5.142857142857143,2.567913456075378
龙涵道,111,20240330,5,20,117.2808862,39.0946105,92.0,6565,0.1175730491102389,27.0,50.0,19.0,77.0,25.0,33.0,58.0,0.0,123.0,31.0,120.0,8.0,3.0,76.0,41.0,6.0,14.170971189594532,20.92267988133917,4.880952380952381,4.000040495035274
尖山路,52,20230329,2,22,117.2178576,39.0870537,60.0,53953,0.0681375449572395,30.0,60.0,35.0,119.0,69.0,50.0,102.0,15.0,242.0,117.0,555.0,19.0,3.0,276.0,181.0,13.0,15.201179366053148,36.86376931473544,4.108108108108108,0.5420907660976054
中山路,195,20240329,4,19,117.198963,39.1613463,917.0,43648,0.0856731701450575,37.0,71.0,19.0,111.0,138.0,70.0,121.0,2.0,339.0,83.0,450.0,31.0,12.0,388.0,171.0,12.0,31.867857831934906,53.80117683772287,4.824074074074074,3.3170899781993834
广开四马路,28,20250329,5,13,117.1549808,39.1363741,903.0,59946,0.0899466366682501,23.0,63.0,12.0,69.0,162.0,84.0,152.0,2.0,435.0,97.0,468.0,69.0,6.0,307.0,184.0,15.0,27.26561722949121,52.30669970335712,5.466666666666667,2.1754470229461726
丽江道,119,20240326,1,22,117.1863921,39.0618087,41.0,476,0.0257195035097619,32.0,27.0,1.0,33.0,42.0,40.0,39.0,4.0,161.0,22.0,111.0,6.0,1.0,172.0,97.0,9.0,32.669446857466575,41.84535976267448,4.464285714285714,3.916202131747118
屿东城,123,20240329,4,22,117.2735609,39.1463782,467.0,16826,0.0890155796378577,16.0,34.0,5.0,65.0,35.0,26.0,43.0,0.0,207.0,52.0,239.0,14.0,7.0,219.0,84.0,13.0,20.41633673877052,38.35824644913277,4.6103896103896105,2.930730845246451
北竹林,37,20230325,5,10,117.1666038,39.1591394,249.0,63480,0.5143173181320561,13.0,5.0,8.0,13.0,7.0,12.0,70.0,0.0,60.0,14.0,60.0,0.0,4.0,45.0,45.0,8.0,48.79569178956603,89.17046901810143,4.916201117318436,2.8954777075576925
中山门,127,20250325,1,12,117.2581171,39.0998463,694.0,44251,0.1945033595531029,12.0,24.0,12.0,37.0,98.0,22.0,62.0,0.0,265.0,41.0,331.0,26.0,14.0,313.0,67.0,16.0,35.81705080275897,117.56553457137927,6.258474576271187,2.7421073606016684
瑶环路,121,20240329,4,23,117.1685799,39.0536774,13.0,1527,0.1836550189606701,13.0,37.0,4.0,79.0,33.0,31.0,43.0,0.0,177.0,30.0,398.0,9.0,0.0,234.0,95.0,7.0,19.62172542203832,21.918997970930626,5.568181818181818,5.59808696329036
东海路,134,20230328,1,12,117.7310168,39.0397198,21.0,212,0.427482375136053,0.0,4.0,0.0,43.0,2.0,13.0,8.0,0.0,21.0,13.0,13.0,3.0,2.0,15.0,24.0,10.0,13.868848799056824,16.93740752298605,5.441176470588236,6.118534037295471
复兴路,83,20240326,1,19,117.1516773,39.1546095,243.0,18794,0.402267323889232,12.0,8.0,33.0,66.0,20.0,33.0,85.0,0.0,114.0,15.0,317.0,4.0,2.0,119.0,102.0,17.0,51.86255882682016,60.775403464842704,4.811475409836065,3.261506577852612
广开四马路,28,20240330,5,7,117.1549808,39.1363741,416.0,59946,0.0532993139089482,20.0,62.0,9.0,82.0,147.0,81.0,155.0,0.0,471.0,104.0,472.0,68.0,6.0,320.0,204.0,15.0,27.72499117804373,56.79013110650201,5.719298245614035,2.1754470229461726
北竹林,37,20240327,2,12,117.1666038,39.1591394,157.0,63480,0.4427987648155008,9.0,4.0,7.0,13.0,8.0,17.0,67.0,0.0,59.0,10.0,56.0,0.0,4.0,42.0,48.0,8.0,52.60519000885517,91.16310519727688,4.896174863387978,2.8954777075576925
铁东路,197,20230330,3,12,117.2010161,39.1790552,456.0,21918,0.3227483485344424,16.0,43.0,6.0,45.0,29.0,35.0,63.0,1.0,256.0,42.0,217.0,19.0,12.0,235.0,54.0,4.0,37.9732342377592,56.790131106504326,5.280701754385965,5.184878175919705
天津站,79,20240326,1,11,117.2045428,39.1367775,920.0,22764,0.3413493815175336,298.0,58.0,15.0,147.0,72.0,63.0,78.0,2.0,322.0,51.0,276.0,62.0,21.0,297.0,242.0,16.0,70.18016321509751,143.46980490066036,5.503472222222222,1.1445102179050113
和平路,94,20250329,5,16,117.2005452,39.1256863,5770.0,50529,0.2921031730515908,151.0,151.0,68.0,194.0,84.0,127.0,192.0,23.0,501.0,98.0,1076.0,121.0,89.0,858.0,264.0,22.0,50.14930497088973,158.41457624445695,5.4245283018867925,0.1489430797510277
复兴门,13,20250326,2,18,117.2539407,39.076218,3344.0,37677,0.3120747550699198,6.0,25.0,13.0,74.0,33.0,46.0,56.0,0.0,96.0,39.0,93.0,12.0,3.0,71.0,42.0,8.0,40.95303133601612,77.214651943047,5.032258064516129,3.853257868267957
津塘路,56,20250330,6,7,117.236451,39.1168457,378.0,24258,0.1239661683348053,19.0,67.0,14.0,51.0,58.0,66.0,116.0,0.0,211.0,44.0,394.0,32.0,15.0,190.0,108.0,7.0,43.15070728630274,100.6281270483488,5.584158415841584,1.7947341646497474
大王庄,132,20250324,0,11,117.211904,39.1261601,601.0,25713,0.3381367288985597,60.0,71.0,24.0,138.0,81.0,93.0,151.0,5.0,399.0,75.0,465.0,63.0,46.0,366.0,244.0,9.0,71.22743696495777,191.2930732008182,5.541666666666667,0.1999856783789545
南翠屏,31,20230325,5,9,117.1523094,39.0790129,362.0,1645,0.3603826616100648,16.0,21.0,10.0,30.0,17.0,19.0,27.0,0.0,93.0,17.0,59.0,11.0,64.0,25.0,73.0,6.0,43.54581182156058,159.90905337883848,6.348909657320872,5.396347092251259
直沽,133,20240328,3,6,117.2276081,39.1099824,1225.0,36225,0.2955411420177158,26.0,75.0,18.0,85.0,74.0,72.0,129.0,3.0,236.0,74.0,324.0,48.0,19.0,246.0,183.0,17.0,24.372532837572614,40.84904167310191,4.304878048780488,1.2746588780889188
十一经路,131,20250330,6,8,117.2175163,39.1204458,486.0,29710,0.2281567344537279,57.0,96.0,34.0,158.0,92.0,98.0,144.0,6.0,402.0,86.0,691.0,62.0,15.0,466.0,280.0,15.0,46.527542704559046,168.3777571403283,5.218934911242603,0.5741484602706105
靖江路,104,20230325,5,16,117.238086,39.141949,1264.0,21704,0.0026570784498173,10.0,36.0,6.0,71.0,54.0,39.0,75.0,5.0,248.0,38.0,316.0,20.0,3.0,259.0,114.0,12.0,17.61727131365909,48.321427344995215,4.092783505154639,2.4309307628737336
杨伍庄,201,20230325,5,12,117.0632428,39.0671446,123.0,260,0.5872371083350371,28.0,4.0,2.0,5.0,7.0,4.0,10.0,0.0,27.0,3.0,32.0,0.0,0.0,45.0,10.0,0.0,14.19065494448944,21.420838926133783,5.651162790697675,12.619997466585549
金街,93,20240327,2,21,117.1858435,39.1309071,136.0,40253,0.3395364514598046,245.0,191.0,41.0,177.0,119.0,99.0,166.0,14.0,612.0,133.0,970.0,75.0,88.0,827.0,303.0,25.0,37.64633213233677,127.52871546722692,4.9921875,0.6930833894738101
跃进北路,101,20240325,0,20,117.3128878,39.1129289,68.0,2648,0.4288734285569115,1.0,3.0,1.0,18.0,3.0,15.0,5.0,0.0,28.0,2.0,56.0,0.0,0.0,15.0,38.0,6.0,14.339801600347256,23.91163415010856,4.4375,5.165984241399295
曹庄,19,20250324,0,6,117.0847292,39.1442243,798.0,1469,0.5398833985502667,12.0,60.0,47.0,41.0,11.0,15.0,15.0,11.0,110.0,19.0,329.0,5.0,21.0,269.0,79.0,11.0,30.031592702589545,85.68335570454553,5.906976744186046,8.290279634792949
金钟街,45,20230330,3,19,117.2609543,39.199109,313.0,8918,0.2926410405381778,8.0,10.0,1.0,125.0,15.0,10.0,18.0,3.0,109.0,14.0,447.0,11.0,1.0,99.0,23.0,6.0,16.332631004083577,24.40979319489449,5.918367346938775,8.326560360573689
